date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
17/2/2022,Perlis,285,0,99,1587,8,58,1,171,55,48,12,213,12,15,33,12,65,62,55,31,8,3,1
17/2/2022,Pulau Pinang,1999,0,1067,12462,28,342,7,1000,650,265,156,1441,137,77,188,156,633,392,249,167,78,47,12
17/2/2022,Sabah,4794,0,1695,40155,45,1005,43,2503,1243,610,341,3514,316,225,385,341,1283,1127,667,437,201,81,34
17/2/2022,Sarawak,278,3,67,2147,0,29,3,60,186,25,17,209,27,3,22,17,70,59,44,36,17,7,3
17/2/2022,Selangor,5858,49,2616,50256,217,1071,44,2251,2492,818,353,4290,343,270,548,353,1656,1429,773,432,228,79,36
17/2/2022,Terengganu,515,3,414,3751,0,92,8,262,153,74,32,365,44,27,47,32,136,115,64,50,29,14,1
17/2/2022,W.P. Kuala Lumpur,1419,54,601,12658,178,253,14,468,684,177,101,1062,79,70,107,101,491,308,170,93,49,20,10
17/2/2022,W.P. Labuan,447,2,11,1721,0,117,2,128,200,95,23,307,20,37,58,23,108,122,52,25,12,5,3
17/2/2022,W.P. Putrajaya,183,0,111,1756,4,45,1,61,76,38,14,127,4,12,26,14,38,54,28,7,0,3,1
18/2/2022,Johor,2716,19,1887,28818,152,401,9,1255,1051,300,170,2025,221,108,192,170,901,568,352,204,159,45,17
18/2/2022,Kedah,2537,9,1199,21893,2,548,16,1280,693,462,209,1626,232,161,301,209,569,501,324,232,147,62,23
18/2/2022,Kelantan,1722,1,635,15634,31,315,8,976,423,248,158,1142,174,82,166,158,439,300,216,187,125,38,11
18/2/2022,Melaka,524,8,446,5277,19,86,4,235,199,72,43,367,42,20,52,43,145,111,73,38,27,12,3
18/2/2022,Negeri Sembilan,1712,0,458,10209,97,312,15,757,628,259,146,1190,117,87,172,146,462,384,229,115,77,33,7
18/2/2022,Pahang,1376,0,580,10502,39,327,10,619,420,266,142,866,102,85,181,142,302,294,154,116,74,22,6
18/2/2022,Perak,489,0,357,4450,4,63,5,174,247,30,25,384,50,13,17,25,126,132,84,42,25,17,8
18/2/2022,Perlis,205,2,52,1740,16,32,0,131,42,23,10,150,22,10,13,10,55,49,22,24,16,4,2
18/2/2022,Pulau Pinang,2088,0,1341,13206,57,350,5,991,742,275,203,1465,144,88,187,203,635,389,267,174,94,40,10
18/2/2022,Sabah,5565,5,2151,43563,77,925,58,2991,1591,624,426,4163,344,238,386,426,1516,1338,832,477,225,93,26
18/2/2022,Sarawak,390,4,64,2473,0,52,7,85,246,41,26,286,37,13,28,26,100,81,49,56,24,11,2
18/2/2022,Selangor,6064,23,2495,53819,115,1142,52,2312,2558,872,437,4310,407,286,586,437,1729,1337,757,487,259,120,28
18/2/2022,Terengganu,538,1,275,4013,0,112,3,249,174,77,33,368,60,41,36,33,131,116,65,56,43,12,5
18/2/2022,W.P. Kuala Lumpur,1339,47,484,13512,83,218,15,382,724,165,70,1021,83,59,106,70,445,326,157,93,55,21,7
18/2/2022,W.P. Labuan,414,0,0,2135,25,93,6,117,198,70,41,271,32,23,47,41,85,92,56,38,19,11,2
18/2/2022,W.P. Putrajaya,129,0,64,1821,9,33,0,44,52,31,4,92,2,14,17,4,26,41,16,9,1,1,0
19/2/2022,Johor,2715,14,5159,26366,0,462,16,1150,1087,360,179,1922,253,120,240,179,731,639,329,223,159,73,21
19/2/2022,Kedah,2429,3,1491,22829,2,471,20,1204,734,376,175,1666,211,153,223,175,629,513,310,214,137,58,16
19/2/2022,Kelantan,1885,4,1639,15879,69,347,7,1115,416,267,203,1222,190,90,177,203,466,315,248,193,128,45,17
19/2/2022,Melaka,818,14,408,5683,41,163,7,310,338,145,59,544,70,51,94,59,230,145,103,66,50,15,5
19/2/2022,Negeri Sembilan,1457,6,435,11229,81,299,6,603,549,249,135,966,107,85,164,135,365,330,171,100,70,22,15
19/2/2022,Pahang,1367,4,330,11539,54,280,11,632,444,242,131,903,90,83,159,131,340,300,172,91,56,23,11
19/2/2022,Perak,475,8,467,4456,51,48,3,201,223,35,21,369,50,10,25,21,136,102,83,48,20,26,4
19/2/2022,Perlis,191,0,92,1839,8,40,1,113,37,36,9,118,28,11,25,9,35,37,24,22,19,7,2
19/2/2022,Pulau Pinang,2186,4,1669,13722,83,352,10,1128,696,293,195,1526,172,91,202,195,668,399,284,175,114,41,17
19/2/2022,Sabah,5359,1,3506,45409,22,968,43,2782,1566,646,342,3989,372,258,388,342,1467,1240,785,497,232,95,45
19/2/2022,Sarawak,376,1,116,2732,0,50,8,60,258,44,27,255,50,15,29,27,90,96,47,22,33,12,5
19/2/2022,Selangor,7192,26,2415,58591,71,1158,43,2705,3286,875,442,5392,406,304,571,442,2180,1708,925,579,296,89,21
19/2/2022,Terengganu,616,0,121,4507,0,120,5,316,175,86,41,430,59,41,45,41,188,124,73,45,30,25,4
19/2/2022,W.P. Kuala Lumpur,1247,6,370,14389,30,199,17,327,704,157,60,942,87,56,101,60,387,327,153,75,53,30,4
19/2/2022,W.P. Labuan,368,0,192,2311,24,84,6,117,161,64,41,239,24,21,43,41,106,71,44,18,15,5,4
19/2/2022,W.P. Putrajaya,144,0,104,1861,0,40,0,52,52,37,8,98,1,18,19,8,32,41,20,5,0,1,0
20/2/2022,Johor,2644,7,2781,26220,105,463,11,1097,1073,362,146,1918,218,134,228,146,746,604,347,221,135,68,15
20/2/2022,Kedah,2254,13,1221,23856,11,420,24,1161,649,350,141,1545,217,122,228,141,661,394,271,219,136,57,24
20/2/2022,Kelantan,1605,2,1669,15815,21,283,10,963,349,206,164,1079,154,67,139,164,426,275,212,166,93,45,16
20/2/2022,Melaka,713,0,322,6073,31,150,7,282,274,142,48,482,41,46,96,48,213,139,71,59,30,7,4
20/2/2022,Negeri Sembilan,690,0,376,11543,53,136,10,308,236,106,75,437,72,41,65,75,179,139,67,52,47,21,4
20/2/2022,Pahang,1581,0,534,12584,30,361,9,709,502,291,113,1049,128,92,199,113,417,342,176,114,70,40,18
20/2/2022,Perak,358,4,404,4406,6,49,1,121,187,31,21,256,50,12,19,21,85,86,46,39,31,14,5
20/2/2022,Perlis,113,0,137,1815,7,21,2,61,29,13,8,83,8,3,10,8,25,33,14,11,4,4,0
20/2/2022,Pulau Pinang,1811,1,2054,13476,25,245,8,834,724,194,104,1410,103,66,128,104,636,392,235,147,62,29,12
20/2/2022,Sabah,5007,0,4106,46306,69,859,59,2553,1536,601,320,3724,358,222,379,320,1416,1205,706,397,211,106,41
20/2/2022,Sarawak,309,7,155,2886,0,47,2,76,184,29,17,234,29,14,15,17,72,86,42,34,13,12,4
20/2/2022,Selangor,7180,17,3035,62729,53,1242,56,2636,3246,976,405,5318,427,349,627,405,2023,1670,1008,617,285,106,36
20/2/2022,Terengganu,608,3,360,4755,0,109,5,299,195,88,34,415,71,38,50,34,158,142,69,46,41,22,8
20/2/2022,W.P. Kuala Lumpur,1428,14,1020,14797,170,206,11,493,718,145,198,999,84,53,92,198,402,349,162,86,57,21,6
20/2/2022,W.P. Labuan,358,0,143,2525,10,68,6,121,163,62,24,260,12,25,37,24,103,88,41,28,8,2,2
20/2/2022,W.P. Putrajaya,173,0,142,1892,4,42,2,56,73,41,10,122,0,12,29,10,31,54,30,7,0,0,0
21/2/2022,Johor,2697,7,2806,26101,3,451,9,1081,1156,340,164,1929,261,144,196,164,731,587,378,233,169,60,32
21/2/2022,Kedah,2486,6,1094,25241,1,471,19,1235,761,394,144,1706,240,143,251,144,662,513,294,237,153,62,25
21/2/2022,Kelantan,1900,2,1672,16041,70,275,20,1103,502,211,175,1329,185,76,135,175,479,380,264,206,111,62,12
21/2/2022,Melaka,403,0,202,6273,13,73,2,169,159,62,41,275,25,17,45,41,116,69,57,33,14,10,1
21/2/2022,Negeri Sembilan,1325,1,616,12251,48,206,10,557,552,170,92,968,94,59,111,92,359,318,180,111,62,23,9
21/2/2022,Pahang,1365,3,1000,12947,12,247,12,656,450,204,86,958,117,75,129,86,379,282,182,115,63,36,18
21/2/2022,Perak,465,11,332,4539,1,61,1,174,229,39,22,336,68,16,23,22,129,97,53,57,35,23,10
21/2/2022,Perlis,219,0,155,1879,19,26,7,145,41,27,15,162,15,4,23,15,54,62,30,16,12,1,2
21/2/2022,Pulau Pinang,1752,1,1690,13536,24,274,3,741,734,218,92,1317,125,77,141,92,508,395,250,164,72,40,13
21/2/2022,Sabah,4770,0,2633,48438,14,805,27,2420,1518,537,292,3592,341,213,324,292,1291,1176,709,416,247,70,24
21/2/2022,Sarawak,294,2,197,2982,0,41,7,47,199,35,18,193,48,14,21,18,62,63,40,28,31,12,5
21/2/2022,Selangor,5535,4,3531,64723,49,1074,66,1977,2418,833,439,3917,317,242,591,439,1531,1216,714,456,192,98,27
21/2/2022,Terengganu,607,0,420,4941,0,115,5,291,196,90,31,440,46,51,39,31,169,144,83,44,29,13,4
21/2/2022,W.P. Kuala Lumpur,866,48,1062,14600,9,178,4,232,452,134,46,622,64,50,84,46,239,217,101,65,39,20,5
21/2/2022,W.P. Labuan,260,0,137,2648,8,41,5,73,141,31,16,200,13,12,19,16,61,88,33,18,10,3,0
21/2/2022,W.P. Putrajaya,155,0,202,1845,4,51,2,35,67,50,3,97,5,17,33,3,28,40,21,8,3,2,0
22/2/2022,Johor,2200,16,2212,26080,4,403,13,867,917,313,132,1536,218,116,197,132,558,484,296,198,146,51,21
22/2/2022,Kedah,2583,7,836,26985,0,497,32,1210,844,426,140,1806,207,172,254,140,696,531,323,256,131,58,18
22/2/2022,Kelantan,2043,5,1980,16101,57,366,12,1192,473,272,194,1394,182,107,165,194,513,365,301,215,110,61,11
22/2/2022,Melaka,611,1,272,6610,48,123,13,220,255,106,43,415,47,26,80,43,189,120,64,42,28,16,3
22/2/2022,Negeri Sembilan,1157,0,1074,12330,10,162,10,476,509,129,73,881,74,42,87,73,321,323,164,73,52,19,3
22/2/2022,Pahang,1668,20,718,13897,6,356,4,687,621,281,126,1134,126,113,168,126,417,384,208,125,95,24,7
22/2/2022,Perak,1025,4,402,5160,12,182,2,444,397,133,50,687,155,47,86,50,257,236,108,86,92,41,22
22/2/2022,Perlis,299,0,122,2056,39,59,2,186,52,49,12,206,32,17,32,12,70,64,45,27,18,13,1
22/2/2022,Pulau Pinang,2601,2,2161,13973,37,439,25,1144,993,364,180,1889,168,117,247,180,811,562,316,200,104,43,21
22/2/2022,Sabah,4406,1,3329,49503,86,685,46,2307,1368,481,300,3296,325,186,295,300,1177,1050,691,378,192,90,43
22/2/2022,Sarawak,441,0,268,3155,0,60,8,62,311,58,17,322,44,21,37,17,101,100,62,59,28,14,2
22/2/2022,Selangor,5568,27,3971,66316,45,964,66,2085,2453,805,372,3962,360,237,568,372,1585,1197,733,447,261,80,19
22/2/2022,Terengganu,782,3,362,5361,0,141,10,404,227,100,44,567,71,33,67,44,196,183,107,81,46,21,4
22/2/2022,W.P. Kuala Lumpur,1355,33,1042,14912,55,263,13,337,742,183,66,1004,101,76,107,66,393,344,161,106,61,33,7
22/2/2022,W.P. Labuan,277,1,107,2818,15,63,4,92,118,49,12,201,14,28,21,12,89,67,27,18,9,3,2
22/2/2022,W.P. Putrajaya,163,0,181,1827,14,37,1,61,64,34,4,124,1,12,22,4,29,63,28,4,0,1,0
23/2/2022,Johor,2281,12,2283,26070,12,402,14,826,1039,309,125,1597,248,120,189,125,570,524,285,218,146,70,32
23/2/2022,Kedah,2684,14,1245,28420,0,457,41,1256,930,378,135,1947,216,159,219,135,731,593,361,262,117,71,28
23/2/2022,Kelantan,2135,5,2307,15928,34,385,21,1165,564,310,138,1434,253,122,188,138,485,439,272,238,153,75,25
23/2/2022,Melaka,600,0,60,7146,11,98,14,212,276,97,42,403,57,33,64,42,157,124,63,59,40,15,2
23/2/2022,Negeri Sembilan,1998,1,1252,13075,26,331,21,822,824,285,146,1404,153,102,183,146,577,430,232,165,106,36,11
23/2/2022,Pahang,1560,5,1103,14350,14,264,15,722,559,217,125,1069,147,79,138,125,409,346,192,122,92,42,13
23/2/2022,Perak,1222,19,341,6034,1,258,19,518,427,177,92,804,146,56,121,92,281,229,165,129,82,45,19
23/2/2022,Perlis,304,1,137,2222,16,55,1,176,72,42,15,214,33,12,30,15,61,71,45,37,24,4,5
23/2/2022,Pulau Pinang,2575,0,2153,14392,52,403,24,1127,1021,314,159,1900,202,87,227,159,795,557,346,202,131,51,20
23/2/2022,Sabah,3971,1,3383,50082,4,706,48,1926,1291,500,230,2887,348,197,303,230,953,996,574,364,221,96,31
23/2/2022,Sarawak,424,5,192,3387,0,45,5,80,294,36,21,323,44,16,20,21,106,108,71,38,25,16,3
23/2/2022,Selangor,7798,23,4282,69822,187,1549,93,2816,3340,1208,631,5259,488,430,778,631,2316,1551,883,509,285,156,47
23/2/2022,Terengganu,773,3,349,5785,0,144,9,377,243,110,50,543,70,48,62,50,191,179,104,69,34,23,13
23/2/2022,W.P. Kuala Lumpur,2186,29,1090,16005,259,353,30,708,1095,268,108,1679,131,85,183,108,800,498,237,144,79,35,17
23/2/2022,W.P. Labuan,499,1,34,3283,11,124,7,139,229,91,34,356,17,33,58,34,131,131,68,26,14,3,0
23/2/2022,W.P. Putrajaya,189,0,188,1828,2,54,0,61,74,47,16,125,1,16,31,16,28,62,28,7,0,1,0
24/2/2022,Johor,2699,17,3304,25457,28,370,31,1011,1287,300,155,1967,276,115,185,155,733,632,360,242,165,79,32
24/2/2022,Kedah,2579,35,1762,29229,0,472,42,1197,868,390,117,1825,242,165,225,117,717,510,357,241,159,58,25
24/2/2022,Kelantan,1746,21,1745,15928,14,305,24,956,461,236,112,1188,207,91,145,112,419,343,231,195,131,63,13
24/2/2022,Melaka,888,11,409,7625,76,152,14,333,389,101,101,616,69,39,62,101,263,200,83,70,50,12,7
24/2/2022,Negeri Sembilan,1840,1,738,14176,23,337,17,683,803,287,127,1293,131,96,191,127,462,421,258,152,84,35,12
24/2/2022,Pahang,1647,7,1280,14710,19,335,18,677,617,264,114,1116,151,117,147,114,413,351,227,125,104,31,16
24/2/2022,Perak,1552,10,432,7151,107,256,35,729,532,212,152,1028,159,83,129,152,335,299,220,174,94,45,20
24/2/2022,Perlis,262,1,128,2356,11,47,3,153,59,37,12,180,33,19,18,12,65,57,35,23,21,8,4
24/2/2022,Pulau Pinang,2575,3,2298,14666,85,409,28,1067,1071,331,171,1865,208,107,224,171,764,535,344,222,139,49,20
24/2/2022,Sabah,4892,2,3164,51803,19,716,71,2439,1666,522,273,3759,323,213,309,273,1339,1274,735,411,188,97,38
24/2/2022,Sarawak,416,4,283,3520,0,52,9,70,285,42,15,299,59,17,25,15,97,95,65,42,38,13,8
24/2/2022,Selangor,7458,48,6071,71203,61,996,55,2563,3844,777,361,5832,466,304,473,361,1891,2023,1209,709,362,85,19
24/2/2022,Terengganu,852,11,517,6118,0,166,7,410,269,130,43,605,73,60,70,43,184,211,147,63,44,18,11
24/2/2022,W.P. Kuala Lumpur,2100,35,1036,17069,56,366,21,579,1134,286,116,1567,131,94,192,116,616,567,247,137,94,24,13
24/2/2022,W.P. Labuan,444,3,43,3684,42,86,8,149,201,66,35,319,23,27,39,35,125,124,44,26,17,3,3
24/2/2022,W.P. Putrajaya,120,0,122,1826,2,30,2,44,44,32,7,79,2,10,22,7,22,32,19,6,2,0,0
25/2/2022,Johor,2369,23,2680,25132,1,369,21,864,1115,298,114,1717,239,139,159,114,639,529,316,233,141,67,31
25/2/2022,Kedah,2621,29,1916,29929,0,434,41,1218,928,351,120,1899,238,146,205,120,710,546,369,274,164,52,22
25/2/2022,Kelantan,1836,19,2161,15602,13,332,34,962,508,253,134,1229,215,111,142,134,424,377,256,172,134,58,23
25/2/2022,Melaka,731,8,459,7892,57,121,7,240,363,98,42,482,109,34,64,42,183,164,78,57,58,41,10
25/2/2022,Negeri Sembilan,1589,0,991,14773,3,261,22,625,681,221,109,1109,146,71,150,109,409,356,199,145,98,39,9
25/2/2022,Pahang,1645,8,927,15425,2,333,16,730,566,280,93,1127,143,120,160,93,387,387,218,135,91,37,15
25/2/2022,Perak,1578,56,539,8184,4,286,34,665,593,225,95,1063,195,85,140,95,374,319,220,150,123,58,14
25/2/2022,Perlis,273,0,158,2469,18,47,5,153,68,36,10,198,29,13,23,10,60,51,55,32,18,8,3
25/2/2022,Pulau Pinang,2531,4,2108,15088,135,405,26,1096,1004,312,136,1875,208,107,205,136,741,532,366,236,133,64,11
25/2/2022,Sabah,4256,0,3435,52616,10,752,51,2049,1404,517,261,3142,325,221,296,261,1108,982,678,374,207,85,33
25/2/2022,Sarawak,460,2,235,3744,0,76,7,65,312,53,21,315,71,23,30,21,103,96,74,42,46,20,5
25/2/2022,Selangor,7290,76,5229,73259,208,1214,66,2488,3522,847,317,5755,359,304,543,317,2558,1703,931,563,266,79,14
25/2/2022,Terengganu,787,11,644,6258,0,144,12,360,271,111,43,566,67,48,63,43,184,203,114,65,53,11,3
25/2/2022,W.P. Kuala Lumpur,2081,19,1021,18127,59,326,15,522,1218,233,91,1630,125,86,147,91,646,569,280,135,86,30,9
25/2/2022,W.P. Labuan,441,1,69,4056,15,74,12,165,190,71,30,325,15,34,37,30,103,112,67,43,12,1,2
25/2/2022,W.P. Putrajaya,156,1,106,1876,0,34,0,59,63,28,13,108,7,10,18,13,38,42,21,7,4,2,1
26/2/2022,Johor,1885,35,2983,24027,53,221,26,639,999,172,67,1428,218,79,93,67,569,419,276,164,144,53,21
26/2/2022,Kedah,2462,41,2819,29567,0,413,35,1091,923,331,124,1762,236,144,187,124,686,556,316,204,141,68,27
26/2/2022,Kelantan,1414,15,2523,14491,10,238,20,728,428,179,99,958,177,73,106,99,358,258,195,147,109,54,14
26/2/2022,Melaka,745,8,72,8564,9,138,16,250,341,112,44,519,69,51,61,44,210,167,87,55,38,22,9
26/2/2022,Negeri Sembilan,1464,5,730,15507,15,248,21,526,669,217,93,1039,115,101,116,93,369,335,203,132,85,20,10
26/2/2022,Pahang,1636,24,1026,16033,1,305,22,713,596,263,99,1129,145,106,157,99,446,349,201,133,93,37,15
26/2/2022,Perak,1321,16,476,9023,21,255,35,537,494,213,88,861,157,81,132,88,348,222,146,145,93,57,7
26/2/2022,Perlis,207,1,142,2534,10,48,2,110,47,39,15,134,19,18,21,15,47,51,23,13,10,9,0
26/2/2022,Pulau Pinang,2435,3,1675,15848,84,397,30,977,1031,285,147,1821,182,103,182,147,730,524,358,209,102,58,22
26/2/2022,Sabah,3735,0,4400,51942,7,686,56,1736,1257,470,203,2710,343,205,265,203,895,922,571,322,197,107,39
26/2/2022,Sarawak,483,19,237,3989,0,82,6,78,317,50,22,350,61,24,26,22,112,110,75,53,34,19,8
26/2/2022,Selangor,6740,48,3862,76129,105,1062,98,2338,3242,846,320,5129,389,334,512,320,1912,1686,994,537,263,95,31
26/2/2022,Terengganu,515,4,477,6295,0,117,8,219,171,88,26,353,48,36,52,26,136,104,64,49,25,19,4
26/2/2022,W.P. Kuala Lumpur,1691,37,997,18820,43,258,23,372,1038,176,84,1316,114,58,118,84,529,445,219,123,77,23,14
26/2/2022,W.P. Labuan,377,0,167,4266,13,82,11,114,170,71,19,269,18,25,46,19,77,109,52,31,12,5,1
26/2/2022,W.P. Putrajaya,189,0,124,1941,1,41,2,59,87,36,12,136,5,17,19,12,31,68,28,9,5,0,0
27/2/2022,Johor,1818,12,3106,22734,67,271,25,620,902,215,124,1305,174,95,120,124,503,403,249,150,107,54,13
27/2/2022,Kedah,2060,30,2814,28805,0,347,23,922,768,268,88,1459,239,123,145,88,588,412,263,196,145,75,19
27/2/2022,Kelantan,1146,22,1612,14022,9,179,10,598,359,139,61,809,134,59,80,61,292,255,140,122,80,45,9
27/2/2022,Melaka,750,2,87,9225,4,133,17,253,347,117,46,507,80,46,71,46,193,172,78,64,41,22,17
27/2/2022,Negeri Sembilan,1520,10,691,16335,5,256,19,524,721,189,99,1094,136,75,114,99,399,343,207,145,90,33,13
27/2/2022,Pahang,1461,11,709,16783,0,304,30,635,492,274,113,961,112,105,169,113,345,332,156,128,69,30,13
27/2/2022,Perak,1330,45,491,9858,1,218,24,553,535,188,75,905,159,76,112,75,360,248,163,134,96,50,13
27/2/2022,Perlis,321,0,197,2658,11,63,4,193,61,44,6,235,36,23,21,6,98,74,38,25,21,11,4
27/2/2022,Pulau Pinang,1548,9,1977,15414,14,230,9,609,700,182,74,1161,131,75,107,74,457,315,241,148,82,32,17
27/2/2022,Sabah,2874,2,3912,50900,122,557,35,1308,974,349,114,2165,236,158,191,114,752,714,443,256,146,59,31
27/2/2022,Sarawak,475,2,301,4163,0,60,8,87,320,50,20,348,55,23,27,20,110,123,66,49,32,18,5
27/2/2022,Selangor,6823,43,3916,79034,17,1153,85,2180,3405,912,317,5027,484,354,558,317,1977,1549,943,558,329,118,37
27/2/2022,Terengganu,731,32,908,6117,0,120,4,346,261,90,31,525,85,46,44,31,205,169,92,59,58,17,10
27/2/2022,W.P. Kuala Lumpur,1123,26,1229,18712,4,177,14,267,665,127,65,853,78,44,83,65,294,324,140,95,55,17,6
27/2/2022,W.P. Labuan,311,0,321,4256,15,67,7,69,168,58,12,227,13,31,27,12,70,88,45,24,9,2,2
27/2/2022,W.P. Putrajaya,175,0,109,2007,1,31,2,57,85,30,5,135,5,12,18,5,40,54,32,9,3,2,0
28/2/2022,Johor,2367,17,2842,22246,0,320,39,750,1258,275,95,1709,287,114,161,95,609,559,317,224,172,92,23
28/2/2022,Kedah,2782,24,2678,28902,0,449,50,1179,1104,343,95,2068,269,178,165,95,781,688,363,236,158,78,33
28/2/2022,Kelantan,1200,38,1648,13571,4,185,14,634,367,146,56,843,151,82,64,56,288,272,165,118,95,46,10
28/2/2022,Melaka,575,4,254,9543,11,102,21,175,277,90,43,390,51,40,50,43,157,125,65,43,34,14,3
28/2/2022,Negeri Sembilan,1032,2,1297,16069,5,179,23,342,488,155,65,707,103,61,94,65,261,230,130,86,74,18,11
28/2/2022,Pahang,1147,17,837,17092,0,191,28,535,393,167,85,783,110,57,110,85,293,255,131,104,64,38,8
28/2/2022,Perak,1335,31,529,10657,11,223,40,502,570,201,86,864,184,79,122,86,306,278,158,122,99,56,29
28/2/2022,Perlis,195,0,120,2733,19,23,3,123,46,20,7,152,16,11,9,7,64,40,31,17,9,5,2
28/2/2022,Pulau Pinang,1728,1,1740,15399,26,258,26,621,823,200,87,1293,147,79,121,87,514,362,257,160,75,56,16
28/2/2022,Sabah,2174,1,9173,43890,2,351,43,1032,748,261,115,1578,215,110,151,115,504,548,332,194,114,68,33
28/2/2022,Sarawak,442,11,302,4302,0,70,10,79,283,58,13,310,59,32,26,13,86,117,59,48,28,23,8
28/2/2022,Selangor,6098,55,6517,78593,46,1017,80,1892,3109,731,331,4575,399,284,447,331,1659,1494,874,548,275,92,32
28/2/2022,Terengganu,756,28,519,6352,0,119,10,354,273,93,51,541,70,33,60,51,201,175,102,63,43,20,7
28/2/2022,W.P. Kuala Lumpur,968,68,1708,17971,21,128,15,199,626,100,42,722,104,43,57,42,254,235,155,78,70,28,6
28/2/2022,W.P. Labuan,173,1,317,4112,8,38,7,56,72,37,11,118,7,17,20,11,46,32,28,12,6,1,0
28/2/2022,W.P. Putrajaya,128,0,143,1992,1,24,2,39,63,20,6,95,6,10,10,6,19,44,24,8,5,1,0
1/3/2022,Johor,1767,31,1412,22580,1,258,35,525,949,210,81,1239,236,99,111,81,450,379,227,183,146,67,23
1/3/2022,Kedah,2801,36,3308,28380,0,417,37,1209,1138,334,104,2088,272,171,163,104,793,636,388,271,171,79,22
1/3/2022,Kelantan,1518,66,2046,13041,4,219,18,811,470,178,79,1055,206,71,107,79,379,327,204,145,142,54,10
1/3/2022,Melaka,507,7,1457,8591,4,71,8,165,263,69,29,352,57,28,41,29,131,113,63,45,34,14,9
1/3/2022,Negeri Sembilan,1808,3,735,17141,2,262,25,643,878,230,124,1282,169,85,145,124,477,420,244,141,120,32,17
1/3/2022,Pahang,1269,33,1017,17343,1,226,12,511,520,190,54,865,158,94,96,54,299,259,177,130,109,34,15
1/3/2022,Perak,1288,57,1009,10927,30,183,30,512,563,153,88,855,191,54,99,88,353,233,142,127,125,46,20
1/3/2022,Perlis,300,0,300,2733,32,45,5,177,73,26,13,238,23,11,15,13,98,75,35,30,14,6,3
1/3/2022,Pulau Pinang,2377,3,1836,15935,14,312,32,861,1172,255,102,1817,203,110,145,102,697,531,348,241,128,60,15
1/3/2022,Sabah,2158,1,366,45676,2,366,28,985,779,254,95,1569,231,101,153,95,536,524,315,194,135,58,38
1/3/2022,Sarawak,1248,0,324,5226,0,211,38,195,804,169,51,875,153,76,93,51,300,278,162,135,83,55,15
1/3/2022,Selangor,5969,126,8245,76303,279,1024,59,1977,2909,787,361,4374,373,301,486,361,1723,1421,779,451,257,91,25
1/3/2022,Terengganu,727,22,842,6235,0,126,5,323,273,96,23,543,65,54,42,23,186,178,105,74,47,11,7
1/3/2022,W.P. Kuala Lumpur,1751,60,1451,18271,98,266,30,433,1022,191,75,1363,122,67,124,75,546,475,213,129,79,33,10
1/3/2022,W.P. Labuan,230,1,1013,3329,16,44,8,55,123,35,3,178,14,19,16,3,76,56,31,15,11,1,2
1/3/2022,W.P. Putrajaya,136,2,187,1941,1,28,3,36,69,28,9,92,7,9,19,9,21,37,27,7,1,4,2
2/3/2022,Johor,1949,18,1970,22533,54,271,33,598,1047,233,72,1439,205,97,136,72,499,453,304,183,129,60,16
2/3/2022,Kedah,2752,46,3369,27755,0,400,46,1182,1124,330,119,2056,243,166,164,119,829,637,346,244,155,72,16
2/3/2022,Kelantan,1758,52,1789,13006,7,274,23,916,545,226,79,1235,218,115,111,79,435,406,239,155,129,71,18
2/3/2022,Melaka,664,18,110,9143,28,93,9,201,361,74,47,468,74,33,41,47,214,121,76,57,45,22,7
2/3/2022,Negeri Sembilan,1373,7,2362,16144,45,205,23,462,683,192,91,943,147,97,95,91,370,273,174,126,97,39,11
2/3/2022,Pahang,1331,34,1886,16781,0,245,28,549,509,213,49,917,150,103,110,49,309,320,169,119,103,38,9
2/3/2022,Perak,1430,77,899,11451,24,220,40,545,625,179,88,976,186,87,92,88,344,276,194,162,119,50,17
2/3/2022,Perlis,211,0,279,2663,14,32,0,131,48,18,6,166,20,13,5,6,73,58,18,17,13,6,1
2/3/2022,Pulau Pinang,2422,4,2142,16212,25,316,42,846,1218,259,104,1795,264,105,154,104,703,506,355,231,174,67,23
2/3/2022,Sabah,2236,1,4301,43587,3,462,29,956,789,302,93,1615,217,151,151,93,502,584,344,185,123,63,31
2/3/2022,Sarawak,1357,0,460,6122,0,218,39,224,876,169,74,930,177,80,89,74,322,297,183,128,106,49,22
2/3/2022,Selangor,6494,96,4503,78276,107,1085,107,2084,3218,884,311,4722,501,359,525,311,1773,1458,898,593,327,128,46
2/3/2022,Terengganu,896,16,417,6713,0,161,9,407,319,128,36,644,88,79,49,36,252,212,108,72,51,28,9
2/3/2022,W.P. Kuala Lumpur,2092,47,1938,18421,36,316,42,455,1279,234,97,1581,178,97,137,97,618,532,281,150,105,51,22
2/3/2022,W.P. Labuan,364,0,929,2764,19,62,11,88,203,58,19,271,16,26,32,19,114,79,48,30,12,3,1
2/3/2022,W.P. Putrajaya,171,12,203,1909,0,33,3,57,78,31,15,121,4,11,20,15,28,55,30,8,2,1,1
3/3/2022,Johor,1979,12,3991,20503,55,264,53,586,1076,228,109,1391,251,105,123,109,499,451,260,181,157,75,19
3/3/2022,Kedah,3242,40,2367,28621,0,457,46,1333,1406,378,130,2404,297,195,183,130,913,754,424,313,184,78,35
